transcript_id	gene_id	gene_symbol	locaus	TSS	TES	length	Nb_samples_over_10%	Nb_samples_over_25%	Nb_samples_over_50%	Nb_samples_over_75%	cytoplasmic.LPA.000.b1	cytoplasmic.LPA.010.b1	cytoplasmic.LPA.015.b1	cytoplasmic.LPA.020.b1	cytoplasmic.LPA.025.b1	cytoplasmic.LPA.030.b1	cytoplasmic.LPA.035.b1	cytoplasmic.LPA.040.b1	cytoplasmic.LPA.050.b1	cytoplasmic.LPA.060.b1	cytoplasmic.LPA.090.b1	cytoplasmic.LPA.120.b1	cytoplasmic.LPA.000.b2	cytoplasmic.LPA.010.b2	cytoplasmic.LPA.015.b2	cytoplasmic.LPA.020.b2	cytoplasmic.LPA.025.b2	cytoplasmic.LPA.030.b2	cytoplasmic.LPA.040.b2	cytoplasmic.LPA.050.b2	cytoplasmic.LPA.060.b2	cytoplasmic.LPA.075.b2	cytoplasmic.LPA.090.b2	cytoplasmic.LPA.120.b2	cytoplasmic.LPA.000.b3	cytoplasmic.LPA.010.b3	cytoplasmic.LPA.015.b3	cytoplasmic.LPA.020.b3	cytoplasmic.LPA.025.b3	cytoplasmic.LPA.030.b3	cytoplasmic.LPA.040.b3	cytoplasmic.LPA.050.b3	cytoplasmic.LPA.060.b3	cytoplasmic.LPA.075.b3	cytoplasmic.LPA.090.b3	cytoplasmic.LPA.120.b3

ENSMUSG00000002797.9	ENSMUST00000131475.1	Ggct	chr6:54982579-54992950	54992950	54982579	3960	32	0	0	0	1.07002	0.787746	0.897734	1.02805	0.565214	0.942708	0.769509	0.876399	0.869374	1.11988	1.2612	1.00401	1.21764	0.797127	0.696491	0.893743	0.803082	0.986731	0.956977	1.11391	1.28409	1.94043	1.27677	1.68214	0.751892	0.836375	1.0581	1.19563	0.680417	0.893477	0.872946	1.04764	1.18526	1.4011	1.27769	1.28884
ENSMUSG00000002797.9	ENSMUST00000002874.7	Ggct	chr6:54985647-54992707	54992707	54985647	686	36	35	3	0	2.83208	2.20716	2.78411	2.2002	3.95358	3.14686	3.03468	2.82036	3.85443	4.41696	3.72582	4.04684	3.42836	3.16178	3.18654	2.7009	2.81944	3.53884	3.08948	1.84727	4.80602	3.99386	3.96492	3.99305	2.17312	3.54478	2.57276	2.98408	3.07751	2.37465	1.44815	3.67479	3.75253	2.73571	3.55586	3.96625
ENSMUSG00000002797.9	ENSMUST00000204301.2	Ggct	chr6:54985931-54992861	54992861	54985931	431	36	35	10	0	3.0065	1.68468	2.65704	3.91195	2.77067	2.50085	2.63154	2.49666	4.26719	4.47136	4.0536	2.93527	2.42997	2.51582	3.0987	4.24175	3.43808	3.10272	3.56777	3.87505	5.66417	6.1853	5.50202	7.3548	3.02601	4.41526	4.74149	3.25274	1.02519	3.72769	2.49977	3.88322	2.97376	5.99044	5.10243	4.39722
ENSMUSG00000002797.9	ENSMUST00000203208.1	Ggct	chr6:54985955-54992863	54992863	54985955	401	0	0	0	0	1.97105e-06	2.16949e-06	4.37741e-06	3.84477e-06	2.35541e-06	2.3975e-05	1.20748e-05	6.82559e-07	5.08791e-06	3.62193e-06	0.963098	0.00896459	0.346543	1.09532e-06	4.10325e-06	3.20914e-06	6.39675e-07	0.238491	4.26333e-06	2.25618e-06	7.94836e-07	0.620666	1.88972e-06	1.35419e-06	1.10053e-06	2.88778e-06	0.208517	8.35758e-07	4.02529e-08	0.531722	2.05054e-06	6.61802e-07	0.31311	1.24153e-06	1.24344e-06	2.02448e-06
ENSMUSG00000002797.9	ENSMUST00000136527.1	Ggct	chr6:54986480-54992863	54992863	54986480	657	0	0	0	0	3.66267e-36	1.87707e-18	0.116014	7.49653e-31	8.96673e-41	3.87221e-70	2.68743e-15	0.150607	1.684e-30	1.97177e-52	0.0631607	1.56415e-137	5.07091e-29	0.0465332	1.00996e-36	1.90467e-24	0.0725294	5.33699e-14	0.0983101	0.13412	4.16591e-15	0.0786618	2.28334e-26	0.041419	1.61347e-41	4.80531e-26	1.35354e-29	0.0463563	0	0.0501254	0.106811	4.50269e-19	0.0539859	0.0490684	2.93699e-30	3.66877e-15
ENSMUSG00000002797.9	ENSMUST00000204770.1	Ggct	chr6:54989115-54992624	54992624	54989115	3509	0	0	0	0	0.036057	0.138526	0.0515482	0.0704449	0.0674192	0.0899154	0.201517	0.445105	0.0955609	0.0310226	0.0266189	0.0180758	0	0.00552835	0.111816	0.0132867	0.209162	0.0626282	0.198685	0.684592	0.0221997	0.0461727	0.0116728	0.00957605	0.0861291	0.0049579	0.0282526	0.0330675	0.0105416	0.171037	0.532837	0.305117	0.170038	0.143775	0.0789942	0.112666
Total_FPKM							36	36	36	36	6.944658971049999	4.818114169489999	6.50645057741	7.21064874477	7.35688555541	6.680357375	6.637258074800003	6.789131682559001	9.086559987910002	10.03922622193	10.093497600000001	8.01316039	7.4225129999999995	6.526789645319999	7.09355110325	7.849682909139999	7.342294039674999	7.929410200000054	7.91122636333	7.65494425618	11.776480494836004	12.8650905	10.75538468972	13.08098640419	6.03715220053	8.80137578778	8.609119600000001	7.511874635758	4.7936586402529	7.7487014	5.46051605054	8.910767661801998	8.4486839	10.32009464153	10.014975443440001	9.764978024480005
Main Isoform FPKM											3.0065	2.20716	2.78411	3.91195	3.95358	3.14686	3.03468	2.82036	4.26719	4.47136	4.0536	4.04684	3.42836	3.16178	3.18654	4.24175	3.43808	3.53884	3.56777	3.87505	5.66417	6.1853	5.50202	7.3548	3.02601	4.41526	4.74149	3.25274	3.07751	3.72769	2.49977	3.88322	3.75253	5.99044	5.10243	4.39722
2nd Main Isoform FPKM											2.83208	1.68468	2.65704	2.2002	2.77067	2.50085	2.63154	2.49666	3.85443	4.41696	3.72582	2.93527	2.42997	2.51582	3.0987	2.7009	2.81944	3.10272	3.08948	1.84727	4.80602	3.99386	3.96492	3.99305	2.17312	3.54478	2.57276	2.98408	1.02519	2.37465	1.44815	3.67479	2.97376	2.73571	3.55586	3.96625
Main Isoform/Total											0.432922626227308	0.4580962431269306	0.4278999689425538	0.5425240000544196	0.5373986002939347	0.47106162490296416	0.45721892471258807	0.41542278628140156	0.46961556471069926	0.4453889075865848	0.40160508880489554	0.5050242105537089	0.46188669524728354	0.4844311172594842	0.449216471921947	0.5403721461233801	0.4682569209870794	0.4462929664049889	0.450975592929217	0.5062153126551626	0.4809730719193857	0.4807816936849375	0.5115595730628615	0.5622511768412333	0.5012313586750964	0.5016556623034131	0.5507520188243173	0.433013083647099	0.6419960683386582	0.48107286725489257	0.4577900654193285	0.4357896140246471	0.44415556841936055	0.58046366899518	0.5094800310611035	0.4503051608489571
2nd Main Isoform / Main											0.9419856976550807	0.7632795085086718	0.9543588435801745	0.5624305014123392	0.700800287334517	0.7947128248476257	0.8671556803353238	0.8852274177764541	0.9032712393870438	0.9878336792385316	0.9191385435168739	0.7253239564697392	0.7087849584057684	0.7956973603476524	0.9724340507258658	0.6367419107679614	0.8200623603871929	0.87676187677318	0.8659414704423212	0.47670868762983704	0.848495013391194	0.6457019061322814	0.7206298777539886	0.542917550443248	0.7181469988532755	0.8028473974352586	0.542605805348108	0.917405018538217	0.33312320674831275	0.637029903237662	0.5793132968233078	0.9463254721597024	0.7924680149126055	0.45667930903239157	0.6968954008188255	0.9019903484474282

ENSMUSG00000021303.14	ENSMUST00000138783.7	Gng4	chr13:13784058-13806113	13784058	13806113	206	0	0	0	0	0	0	0	0	0	0	0	2.16532e-05	0	0	0	0	1.76229e-05	1.95777e-06	0	0	0	0	1.07613e-06	0	1.37674e-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021303.14	ENSMUST00000021734.8	Gng4	chr13:13784328-13827896	13784328	13827896	3179	2	2	2	2	0.0572317	0.034428	0.054246	0.0968623	0.227111	0.0887422	0.0549597	0.165378	0.119074	0.139318	0.356757	0.45018	0.259805	0.211826	0.280137	0.191405	0.159882	0.426679	0.195348	0.343306	0.483706	0.845013	1.28562	1.01039	0.146005	0.10953	0.254783	0.0851829	0.254438	0.14526	0.0795634	0.19474	0.0722299	0.208301	0.248311	0.261587
ENSMUSG00000021303.14	ENSMUST00000220727.1	Gng4	chr13:13819278-13825458	13819278	13825458	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32609e-07	9.77069e-08	9.15338e-07	0	1.75026e-07	3.1824e-06	1.83304e-08	1.32374e-07	2.65141e-07	0	0	0	0	0	0	0	1.67994e-07	0	0	0	1.2588e-06
Total_FPKM							2	2	2	2	0.0572317	0.034428	0.054246	0.0968623	0.227111	0.0887422	0.0549597	0.1653996532	0.119074	0.139318	0.356757	0.45018	0.2598226229	0.21182795777	0.280137	0.191405232609	0.15988209770689998	0.426679915338	0.19534907613	0.343306175026	0.4837091824000138	0.8450130183304	1.285620132374	1.010390265141	0.146005	0.10953	0.254783	0.0851829	0.254438	0.14526	0.0795634	0.19474016799399999	0.0722299	0.208301	0.248311	0.26158825880000003
Main Isoform FPKM											0.0572317	0.034428	0.054246	0.0968623	0.227111	0.0887422	0.0549597	0.165378	0.119074	0.139318	0.356757	0.45018	0.259805	0.211826	0.280137	0.191405	0.159882	0.426679	0.195348	0.343306	0.483706	0.845013	1.28562	1.01039	0.146005	0.10953	0.254783	0.0851829	0.254438	0.14526	0.0795634	0.19474	0.0722299	0.208301	0.248311	0.261587
2nd Main Isoform FPKM											0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.16532e-05	0.0	0.0	0.0	0.0	1.76229e-05	1.95777e-06	0.0	2.32609e-07	9.77069e-08	9.15338e-07	1.07613e-06	1.75026e-07	3.1824e-06	1.83304e-08	1.32374e-07	2.65141e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67994e-07	0.0	0.0	0.0	1.2588e-06
Main Isoform/Total											1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9998690855779859	1.0	1.0	1.0	1.0	0.9999321733427086	0.999990757735567	1.0	0.9999987847301934	0.9999993888815484	0.999997854743176	0.9999944912460231	0.9999994901752058	0.9999934208401875	0.9999999783075532	0.9999998970349043	0.9999997375855556	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999991373428414	1.0	1.0	1.0	0.9999951878574146
2nd Main Isoform / Main											0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001309315628439091	0.0	0.0	0.0	0.0	6.783125805892881e-05	9.242349853181385e-06	0.0	1.2152712834042998e-06	6.11118825133536e-07	2.145261426036904e-06	5.508784323361385e-06	5.098250540334278e-07	6.579203069633206e-06	2.1692447335129757e-08	1.0296510633001976e-07	2.6241451320777124e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.626579028448187e-07	0.0	0.0	0.0	4.812165742181377e-06

ENSMUSG00000021298.8	ENSMUST00000021729.8	Gpr132	chr12:112850872-112860952	112860952	112850872	2478	36	36	36	36	1.70558	1.94483	1.8746	2.23857	2.64442	2.80664	2.8303	3.00511	4.28253	3.54867	6.35982	6.67342	3.50972	2.37255	1.83294	1.76728	3.17657	3.61922	3.09273	4.89818	4.7791	3.92298	10.1145	11.2787	1.27343	2.06086	2.17615	1.47299	2.25259	1.11867	2.12816	3.87072	4.00435	5.50905	5.97963	5.0185
ENSMUSG00000021298.8	ENSMUST00000222776.1	Gpr132	chr12:112853146-112868228	112868228	112853146	358	0	0	0	0	0	0	0	0	0	0	0	0.146402	0	2.55828e-09	0	0	0	0	0	0	0	0	0	0	0	0	4.11755e-11	6.29778e-11	0	0	0	0	0	0	0	0	0	1.91869e-08	0	4.13066e-10
Total_FPKM							36	36	36	36	1.70558	1.94483	1.8746	2.23857	2.64442	2.80664	2.8303	3.1515120000000003	4.28253	3.54867000255828	6.35982	6.67342	3.50972	2.37255	1.83294	1.76728	3.17657	3.61922	3.09273	4.89818	4.7791	3.92298	10.114500000041176	11.278700000062978	1.27343	2.06086	2.17615	1.47299	2.25259	1.11867	2.12816	3.87072	4.00435	5.5090500191869	5.97963	5.018500000413066
Main Isoform FPKM											1.70558	1.94483	1.8746	2.23857	2.64442	2.80664	2.8303	3.00511	4.28253	3.54867	6.35982	6.67342	3.50972	2.37255	1.83294	1.76728	3.17657	3.61922	3.09273	4.89818	4.7791	3.92298	10.1145	11.2787	1.27343	2.06086	2.17615	1.47299	2.25259	1.11867	2.12816	3.87072	4.00435	5.50905	5.97963	5.0185
2nd Main Isoform FPKM											0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.146402	0.0	2.55828e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.11755e-11	6.29778e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.91869e-08	0.0	4.13066e-10
Main Isoform/Total											1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.953545472776242	1.0	0.9999999992790877	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.999999999995929	0.9999999999944162	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999965172035	1.0	0.9999999999176913
2nd Main Isoform / Main											0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048717684211226873	0.0	7.209123418069305e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0709377626180234e-12	5.583781818826637e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.482796489412875e-09	0.0	8.230865796552754e-11

ENSMUSG00000048216.13	ENSMUST00000060442.13	Gpr85	chr6:13834457-13839942	13839942	13834457	3661	36	36	3	0	3.86147	2.99329	3.38209	3.74602	2.58279	3.56248	3.07102	3.64786	4.8139	5.23438	12.1454	13.7068	2.98732	2.64272	2.15142	2.11575	2.89391	2.72321	3.62177	5.38419	6.78336	9.82156	9.93521	14.8549	2.89906	2.98536	2.45208	2.91457	2.46284	2.78449	2.99244	4.17276	4.6414	8.05755	7.06457	11.3121
ENSMUSG00000048216.13	ENSMUST00000115492.1	Gpr85	chr6:13835067-13838454	13838454	13835067	2182	32	9	2	0	1.73131	1.30826	4.02221	0.586428	1.94152	1.6004	2.36626	2.11479	2.83079	3.17826	5.63386	8.35634	1.1421	2.43252	0.441795	3.36759	0.530006	3.35064	1.35843	1.69172	1.77881	2.93132	5.24862	6.66953	1.66495	1.46759	4.45907	0.698469	2.00114	0.72149	1.14153	1.582	1.02771	4.62298	6.19695	3.82436
ENSMUSG00000048216.13	ENSMUST00000115491.1	Gpr85	chr6:13835076-13837241	13837241	13835076	2165	32	21	1	0	1.74312	3.38262	0.5566	3.51766	2.18886	2.32796	2.86546	2.22275	2.96008	2.66116	2.903	5.75379	3.40442	0.889157	3.1934	0.00325278	4.10782	0.63836	2.47688	4.47046	5.2091	4.8548	5.74321	9.59204	2.58463	3.67566	0.00161218	2.76797	1.72259	2.41642	3.59422	3.35589	3.87623	3.50412	3.34788	9.1573
ENSMUSG00000048216.13	ENSMUST00000127072.1	Gpr85	chr6:13838073-13839495	13839495	13838073	747	23	0	0	0	0.349681	0.7454	0.99522	0.457562	1.42847	1.46417	1.21549	1.29536	1.67467	1.34028	2.61609	3.63508	0.851071	0.389054	0.777184	0.103034	0.652118	1.68027	0.62551	0.693181	1.02468	1.3956	2.79464	3.34711	0.803912	1.03481	1.11176	0.000114612	1.62686	0.937049	0.382271	1.03196	1.31815	3.04571	1.95986	4.35355
Total_FPKM							36	36	36	36	7.685581000000001	8.42957	8.95612	8.30767	8.141639999999999	8.95501	9.518229999999999	9.28076	12.279440000000001	12.41408	23.29835	31.452009999999998	8.384910999999999	6.353451	6.5637989999999995	5.589626780000001	8.183854	8.39248	8.08259	12.239550999999999	14.795950000000001	19.003279999999997	23.721680000000003	34.46358	7.952552000000001	9.16342	8.02452218	6.381123612	7.813429999999999	6.859449	8.110460999999999	10.14261	10.863489999999999	19.23036	18.56926	28.647309999999997
Main Isoform FPKM											3.86147	3.38262	4.02221	3.74602	2.58279	3.56248	3.07102	3.64786	4.8139	5.23438	12.1454	13.7068	3.40442	2.64272	3.1934	3.36759	4.10782	3.35064	3.62177	5.38419	6.78336	9.82156	9.93521	14.8549	2.89906	3.67566	4.45907	2.91457	2.46284	2.78449	3.59422	4.17276	4.6414	8.05755	7.06457	11.3121
2nd Main Isoform FPKM											1.74312	2.99329	3.38209	3.51766	2.18886	2.32796	2.86546	2.22275	2.96008	3.17826	5.63386	8.35634	2.98732	2.43252	2.15142	2.11575	2.89391	2.72321	2.47688	4.47046	5.2091	4.8548	5.74321	9.59204	2.58463	2.98536	2.45208	2.76797	2.00114	2.41642	2.99244	3.35589	3.87623	4.62298	6.19695	9.1573
Main Isoform/Total											0.5024304603646751	0.4012802551019803	0.4491018432088896	0.4509110255944206	0.3172321547010185	0.3978197679287907	0.3226461222307089	0.39305617212383465	0.3920292782081267	0.42164864412022474	0.5212987185787835	0.43580044645795296	0.4060174282112238	0.4159503236902276	0.48651703076221564	0.6024713514056835	0.5019419945663742	0.3992431319466951	0.44809522690127795	0.4399009408106556	0.4584605922566648	0.5168349884861982	0.4188240461889714	0.4310318312839235	0.3645446141062642	0.4011231614397245	0.5556804380345048	0.4567487134270547	0.3152059978780126	0.40593493733971925	0.4431585331585961	0.41140889770976113	0.4272475972270422	0.419001516352268	0.38044434727070436	0.39487477183721614
2nd Main Isoform / Main											0.45141358083838534	0.8849028268028923	0.840853660052558	0.9390393003774672	0.8474788891082898	0.6534661247221037	0.9330645844051815	0.6093298536676298	0.614902677662602	0.6071893901474482	0.4638678018015051	0.6096492252020894	0.8774828017694644	0.9204607374220498	0.6737082733137095	0.6282682868163879	0.7044880252786149	0.8127432371129097	0.6838866079292721	0.8302938789307213	0.7679232710633079	0.4943002944542415	0.5780662915026457	0.6457155551366889	0.8915407062979035	0.8121969931930592	0.5499083889690003	0.9497009850509681	0.8125334979129785	0.8678142137339333	0.8325700708359534	0.8042374831047077	0.8351424139268324	0.5737451210355504	0.8771871465637683	0.809513706562

ENSMUSG00000016283.13	ENSMUST00000016427.10	H2-M2	chr17:37480850-37483551	37483551	37480850	1550	36	34	0	0	3.05948	2.80373	4.79797	3.783	3.06847	5.23565	3.25531	5.07858	7.35361	5.14631	9.16174	9.416	7.08559	2.52749	2.49145	2.00664	7.50705	9.83875	3.20749	8.09286	3.45246	3.598	10.48	12.9195	4.03738	5.61185	6.08238	4.59472	3.16968	3.4124	3.79127	5.25123	3.29571	4.52773	5.68638	7.68582
ENSMUSG00000016283.13	ENSMUST00000171139.2	H2-M2	chr17:37480982-37483552	37483552	37480982	1298	36	36	36	2	8.54035	7.1735	6.16092	9.90329	6.37772	15.1705	7.45262	6.95998	11.3982	14.4844	25.2602	23.2561	20.2075	5.5276	4.22581	5.95325	12.8317	20.533	4.61508	13.8389	8.93364	9.4378	27.1365	43.2557	7.5738	11.8588	15.6677	8.44615	8.46553	6.51119	4.71495	11.3629	11.9912	12.9651	10.8562	11.5283
Total_FPKM							36	36	36	36	11.59983	9.977229999999999	10.95889	13.68629	9.44619	20.40615	10.70793	12.03856	18.75181	19.63071	34.42194	32.6721	27.29309	8.05509	6.71726	7.95989	20.338749999999997	30.37175	7.82257	21.93176	12.3861	13.035799999999998	37.6165	56.1752	11.611180000000001	17.47065	21.75008	13.040869999999998	11.635209999999999	9.92359	8.506219999999999	16.61413	15.286909999999999	17.492829999999998	16.54258	19.21412
Main Isoform FPKM											8.54035	7.1735	6.16092	9.90329	6.37772	15.1705	7.45262	6.95998	11.3982	14.4844	25.2602	23.2561	20.2075	5.5276	4.22581	5.95325	12.8317	20.533	4.61508	13.8389	8.93364	9.4378	27.1365	43.2557	7.5738	11.8588	15.6677	8.44615	8.46553	6.51119	4.71495	11.3629	11.9912	12.9651	10.8562	11.5283
2nd Main Isoform FPKM											3.05948	2.80373	4.79797	3.783	3.06847	5.23565	3.25531	5.07858	7.35361	5.14631	9.16174	9.416	7.08559	2.52749	2.49145	2.00664	7.50705	9.83875	3.20749	8.09286	3.45246	3.598	10.48	12.9195	4.03738	5.61185	6.08238	4.59472	3.16968	3.4124	3.79127	5.25123	3.29571	4.52773	5.68638	7.68582
Main Isoform/Total											0.7362478588048272	0.7189871337034428	0.5621846738127675	0.7235920033844088	0.6751632139518684	0.7434278391563328	0.6959907283667338	0.5781405749524859	0.607845322664852	0.7378439190431727	0.7338401031435184	0.7118030368418314	0.7403888676584439	0.6862244866289513	0.6290972807364908	0.747906064028523	0.6308991457193781	0.6760558742910765	0.5899697925362125	0.6309981506272182	0.721263351660329	0.7239908559505362	0.721398854226204	0.7700141699540011	0.6522851251983003	0.6787841322446504	0.7203513734202357	0.6476676786134667	0.7275786169738234	0.6561325084974288	0.5542943869309753	0.6839298837796502	0.7844096681409127	0.7411665236556921	0.6562579718520327	0.5999910482499328
2nd Main Isoform / Main											0.3582382455051608	0.39084547292116817	0.778774923225752	0.38199426655182267	0.48112334815576724	0.34512046405853464	0.43680074926670087	0.7296831312733657	0.6451553754101526	0.35530018502664934	0.36269467383472814	0.4048830199388548	0.35064159346777185	0.4572490773572617	0.5895792759257988	0.33706630831898543	0.5850393946242508	0.47916768129352744	0.6950020368010955	0.5847906986826987	0.386456136580386	0.3812329144504016	0.3861957142593923	0.29867739974153695	0.5330719057804536	0.4732224171079704	0.3882114158427848	0.5440017049188092	0.37442192042317496	0.5240823873976953	0.8040954835152017	0.4621381865544887	0.27484405230502373	0.34922445642532646	0.5237910134301137	0.6666915330100709

ENSMUSG00000073409.12	ENSMUST00000174699.7	H2-Q6	chr17:35424849-35430055	35424849	35430055	2085	36	36	36	36	125.489	106.28	112.034	98.7347	104.697	83.6188	92.7452	83.1598	102.911	96.2236	121.335	107.302	91.7725	87.9206	64.2894	69.2576	77.3202	76.3902	104.622	72.6073	72.6714	82.1036	114.803	143.53	87.0143	104.604	121.166	113.346	109.686	88.4563	68.814	87.9911	91.7391	112.772	100.92	90.735
ENSMUSG00000073409.12	ENSMUST00000113879.3	H2-Q6	chr17:35424876-35428361	35424876	35428361	981	0	0	0	0	2.39947e-06	2.39105e-06	3.4828e-06	2.6203e-06	4.53918e-06	2.24511e-06	2.90199e-06	1.39254e-06	1.73468e-06	2.14387e-06	2.36823e-06	4.23261e-06	2.46543e-06	2.24517e-06	2.43904e-06	3.04463e-06	9.68044e-07	1.58912e-06	2.34439e-06	1.57882e-06	1.694e-06	1.19381e-06	1.79077e-06	1.53891e-06	1.36763e-06	1.97282e-06	1.89927e-06	1.19876e-06	2.22195e-06	1.99549e-06	1.71409e-06	1.71821e-06	4.0367e-06	2.05887e-06	2.64455e-06	3.12458e-06
Total_FPKM							36	36	36	36	125.48900239947001	106.28000239105	112.0340034828	98.7347026203	104.69700453918	83.61880224510999	92.74520290199	83.15980139254	102.91100173468	96.22360214387001	121.33500236823	107.30200423261	91.77250246543	87.92060224516999	64.28940243904	69.25760304463	77.320200968044	76.39020158912	104.62200234439	72.60730157882	72.67140169400001	82.10360119381	114.80300179077	143.53000153891	87.01430136763001	104.60400197282	121.16600189927	113.34600119876	109.68600222195	88.45630199549	68.81400171409	87.99110171821	91.7391040367	112.77200205887	100.92000264455	90.73500312458
Main Isoform FPKM											125.489	106.28	112.034	98.7347	104.697	83.6188	92.7452	83.1598	102.911	96.2236	121.335	107.302	91.7725	87.9206	64.2894	69.2576	77.3202	76.3902	104.622	72.6073	72.6714	82.1036	114.803	143.53	87.0143	104.604	121.166	113.346	109.686	88.4563	68.814	87.9911	91.7391	112.772	100.92	90.735
2nd Main Isoform FPKM											2.39947e-06	2.39105e-06	3.4828e-06	2.6203e-06	4.53918e-06	2.24511e-06	2.90199e-06	1.39254e-06	1.73468e-06	2.14387e-06	2.36823e-06	4.23261e-06	2.46543e-06	2.24517e-06	2.43904e-06	3.04463e-06	9.68044e-07	1.58912e-06	2.34439e-06	1.57882e-06	1.694e-06	1.19381e-06	1.79077e-06	1.53891e-06	1.36763e-06	1.97282e-06	1.89927e-06	1.19876e-06	2.22195e-06	1.99549e-06	1.71409e-06	1.71821e-06	4.0367e-06	2.05887e-06	2.64455e-06	3.12458e-06
Main Isoform/Total											0.9999999808790415	0.9999999775023527	0.9999999689130096	0.9999999734612054	0.999999956644605	0.9999999731506559	0.9999999687100798	0.9999999832546498	0.9999999831438819	0.9999999777199153	0.9999999804818893	0.9999999605542317	0.9999999731354171	0.9999999744636645	0.9999999620615543	0.9999999560390502	0.9999999874800635	0.999999979197332	0.9999999775918073	0.9999999782553549	0.9999999766895923	0.9999999854597121	0.9999999844013661	0.9999999892781302	0.9999999842826985	0.9999999811401097	0.9999999843250584	0.999999989423888	0.9999999797426293	0.9999999774409516	0.9999999750909704	0.9999999804729118	0.9999999559980441	0.9999999817430749	0.9999999737955814	0.9999999655636755
2nd Main Isoform / Main											1.9120958809138648e-08	2.2497647722995862e-08	3.10869914490244e-08	2.653879537791678e-08	4.335539700277945e-08	2.684934488416481e-08	3.1289921203469294e-08	1.6745350517918512e-08	1.685611839356337e-08	2.2280085135039636e-08	1.9518111014958587e-08	3.944576988313358e-08	2.6864583617096628e-08	2.5536336194247997e-08	3.7938447084589374e-08	4.3960951577877376e-08	1.2519936575435656e-08	2.080266840510956e-08	2.2408193305423335e-08	2.1744645510850838e-08	2.331040822111587e-08	1.4540288123785071e-08	1.5598634182033573e-08	1.0721869992336097e-08	1.5717301638926016e-08	1.8859890635157356e-08	1.5674941815360745e-08	1.0576112081590881e-08	2.02573710409715e-08	2.255904893150629e-08	2.4909030139215858e-08	1.952708853509048e-08	4.400195772576797e-08	1.8256925477955518e-08	2.6204419342053112e-08	3.443632556345401e-08

ENSMUSG00000060550.15	ENSMUST00000071951.12	H2-Q7	chr17:35439154-35443643	35439154	35443643	1406	36	0	0	0	28.276	18.6627	23.4969	18.8575	29.974	15.3854	23.1529	16.3925	18.6259	20.3377	22.6097	22.4484	18.9173	19.7081	17.9659	17.9339	16.3904	16.418	22.0457	14.7156	16.2419	17.0778	23.0962	33.0614	21.818	24.6639	28.7348	25.8044	25.2652	22.7026	16.0898	21.7185	21.3647	23.6728	21.8103	19.6285
ENSMUSG00000060550.15	ENSMUST00000116598.9	H2-Q7	chr17:35439154-35443773	35439154	35443773	1134	36	36	36	0	85.1087	73.4786	85.0599	75.5458	79.0937	56.9828	76.1654	55.6487	66.9514	80.0531	78.5175	80.4763	62.2235	62.9799	47.4207	55.1699	58.2121	61.3855	75.8998	46.3782	56.9104	53.7527	74.556	87.9558	62.4567	77.0838	79.5132	79.4267	57.9037	70.4994	52.2079	71.5208	75.4556	83.8597	77.9098	76.3716
ENSMUSG00000060550.15	ENSMUST00000078205.13	H2-Q7	chr17:35439154-35443773	35439154	35443773	1419	0	0	0	0	1.70001	0.624471	1.32558	0.350884	0.330746	0.782226	0.36142	0.425009	0.814871	0.146806	0.946232	0.438093	1.17141	0.369989	0.552864	0.251204	0.658999	0.877176	0.632345	0.588559	0.935943	0.698649	0.787602	1.50695	0.791396	0.562598	1.04481	0.730328	1.69276	0.659584	0.343803	0.287524	0.204939	1.17299	0.542279	0.851123
ENSMUSG00000060550.15	ENSMUST00000076256.7	H2-Q7	chr17:35439154-35443773	35439154	35443773	1527	0	0	0	0	2.48394	1.60514	0.572734	1.34956	0.488994	1.81364	0.277649	1.38072	0.452321	1.94918	1.34015	0.337058	1.02951	1.1456	0.381332	0.349807	0.786584	0.745862	0.401303	0.429457	0.414184	0.805047	1.72053	0.89672	0.743521	0.877683	1.1159	0.59226	3.74303	0.681565	0.505882	0.665194	0.728006	1.99151	1.05674	1.09114
